loan_id,event_date,action_type,promised_to_pay_date
100783,2025-09-26,SMS,2025-10-03
100785,2025-04-10,Email,2025-04-09
100788,2025-11-22,Agent,2025-12-06
100790,2025-11-02,Email,2025-11-03
100791,2024-02-03,Agent,2024-02-23
100794,2024-07-23,Hardship,2024-08-22
100795,2025-12-21,SMS,2026-01-12
100797,2025-03-03,Hardship,2025-03-19
100798,2025-12-11,Email,2025-12-05
100801,2022-12-04,Hardship,2022-12-31
100801,2023-08-11,Email,2023-09-05
100801,2025-08-01,SMS,2025-08-06
100803,2025-12-30,Hardship,2025-12-30
100805,2025-04-05,SMS,2025-04-09
100809,2024-02-20,Agent,2024-02-10
100812,2025-04-04,Hardship,2025-05-06
100813,2023-11-02,SMS,2023-10-31
100814,2023-05-30,Call,2023-05-19
100814,2025-09-06,Agent,2025-09-19
100815,2026-01-31,SMS,2026-02-08
100816,2024-07-29,Email,2024-08-10
100817,2023-09-14,Email,2023-09-22
100817,2024-01-18,Hardship,2024-02-11
100817,2024-11-26,Call,2024-12-05
100817,2025-01-23,Hardship,2025-01-22
100826,2025-09-30,Hardship,2025-10-28
100828,2024-05-28,Agent,2024-05-30
100828,2025-10-31,Agent,2025-11-29
100829,2024-08-17,Email,2024-08-18
100829,2025-07-11,SMS,2025-07-16
100832,2024-05-30,Call,2024-07-01
100833,2024-04-06,Email,2024-04-14
100833,2024-10-10,Email,2024-10-19
100834,2025-02-18,Call,2025-03-07
100834,2025-05-26,Hardship,2025-05-30
100841,2025-09-07,SMS,2025-09-29
100843,2023-11-09,Hardship,2023-11-25
100843,2024-04-02,Agent,2024-04-05
100843,2024-10-05,Email,2024-10-29
100846,2023-02-17,Agent,2023-03-12
100847,2022-04-23,Email,2022-04-30
100848,2025-04-14,Agent,2025-04-28
100849,2024-04-30,Agent,2024-04-28
100850,2023-03-01,Agent,2023-02-25
100853,2025-03-09,Call,2025-03-31
100853,2025-07-06,Call,2025-06-30
100854,2022-07-27,Hardship,2022-08-06
100854,2023-11-15,Email,2023-11-27
100854,2024-03-27,Hardship,2024-04-10
100857,2025-10-05,Hardship,2025-10-12
100857,2025-12-07,Hardship,2025-12-15
100858,2025-01-03,Email,2025-01-10
100860,2023-03-10,Hardship,2023-04-04
100861,2023-08-18,SMS,2023-08-27
100864,2025-11-03,SMS,2025-10-18
100867,2023-11-17,Hardship,2023-11-21
100871,2023-05-11,SMS,2023-06-01
100871,2023-11-26,Call,2023-12-04
100871,2024-08-08,SMS,2024-08-16
100871,2025-06-06,Email,2025-07-11
100873,2023-03-13,Email,2023-03-11
100875,2026-01-02,Call,2026-01-28
100876,2026-01-19,Hardship,2026-02-02
100878,2025-06-04,Email,2025-06-11
100880,2022-03-09,Call,2022-03-17
100880,2022-06-09,Email,2022-06-22
100881,2025-05-07,Agent,2025-05-09
100882,2024-04-04,Call,2024-04-23
100882,2025-04-16,Email,2025-04-06
100882,2025-10-12,SMS,2025-11-05
100883,2023-08-01,Email,2023-08-13
100884,2024-08-12,Agent,2024-08-26
100884,2025-09-04,Call,2025-09-08
100885,2022-12-10,Hardship,2022-12-11
100894,2024-04-15,Hardship,2024-04-02
100896,2023-02-17,Call,2023-02-22
100900,2024-01-17,Hardship,2024-01-10
100902,2023-03-21,SMS,2023-03-23
100902,2024-02-28,Hardship,2024-03-05
100902,2024-07-24,Hardship,2024-08-16
100903,2024-05-24,Call,2024-06-17
100903,2024-07-02,Call,2024-06-27
100904,2025-03-30,Agent,2025-04-11
100908,2025-04-19,Agent,2025-04-15
100908,2025-12-09,Agent,2025-12-25
100910,2023-11-09,Agent,2023-11-24
100913,2025-07-15,SMS,2025-07-23
100914,2022-10-21,Agent,2022-11-04
100915,2024-11-30,Hardship,2024-12-05
100915,2025-12-18,Email,2026-01-02
100918,2023-08-10,Email,2023-08-19
100921,2023-05-06,Hardship,2023-05-10
100924,2024-04-16,Email,2024-05-11
100924,2026-01-30,SMS,2026-01-27
100929,2022-08-15,Call,2022-09-15
100929,2022-12-01,Agent,2022-12-16
100929,2023-06-23,Hardship,2023-07-12
100929,2023-10-27,SMS,2023-11-09
100929,2025-01-16,Call,2025-02-18
100932,2024-09-17,Email,2024-09-16
100932,2025-08-30,SMS,2025-09-08
100932,2025-10-03,Hardship,2025-10-11
100933,2025-03-25,Hardship,2025-04-04
100934,2023-05-21,SMS,2023-05-21
100934,2024-08-22,Hardship,2024-08-14
100934,2025-05-24,Agent,2025-06-07
100937,2023-05-21,Hardship,2023-06-05
100938,2022-08-25,Agent,2022-08-18
100942,2024-02-13,Agent,2024-03-03
100942,2024-05-20,Email,2024-05-24
100943,2025-01-16,SMS,2025-02-04
100943,2025-06-28,Agent,2025-06-28
100944,2024-12-14,Hardship,2025-01-10
100944,2025-02-13,SMS,2025-03-11
100948,2025-06-19,Email,2025-06-09
100948,2025-08-05,Email,2025-08-26
100949,2026-01-07,Email,2026-01-26
100954,2024-10-14,Call,2024-11-06
100954,2025-04-21,Email,2025-04-30
100955,2026-01-22,Hardship,2026-02-06
100956,2023-03-07,Email,2023-03-14
100957,2023-10-29,SMS,2023-10-30
100958,2023-10-30,Agent,2023-10-28
100958,2023-12-24,Call,2024-01-11
100960,2023-12-12,Agent,2023-12-14
100960,2024-03-02,Agent,2024-03-24
100960,2025-09-16,Agent,2025-10-02
100962,2025-03-05,Agent,2025-03-13
100963,2025-12-11,Call,2026-01-01
100965,2025-05-30,Hardship,2025-07-03
100973,2023-09-01,SMS,2023-09-01
100974,2025-12-30,Hardship,2026-01-10
100976,2024-04-26,Agent,2024-05-05
100978,2024-08-08,Hardship,2024-07-28
100978,2025-08-22,Call,2025-09-15
100979,2025-11-13,Email,2025-12-05
100984,2025-07-08,Agent,2025-07-07
100986,2025-02-22,Email,2025-03-24
100989,2025-01-19,Email,2025-01-26
100991,2022-09-16,Call,2022-09-06
100991,2023-05-12,Agent,2023-05-19
100992,2024-12-03,SMS,2024-12-16
100992,2025-01-17,Email,2025-01-30
100994,2025-09-19,SMS,2025-09-02
100995,2023-11-28,Hardship,2023-12-02
100997,2025-04-16,Hardship,2025-04-22
100997,2025-12-12,SMS,2025-12-20
100998,2026-01-22,Email,2026-02-06
101000,2023-08-14,Email,2023-09-10
101000,2024-08-27,Call,2024-08-21
101000,2025-07-17,Email,2025-08-06
101002,2024-04-26,Agent,2024-04-20
101004,2025-11-01,Hardship,2025-10-29
101005,2024-08-27,SMS,2024-09-05
101008,2025-10-13,Agent,2025-10-23
101013,2025-01-14,Hardship,2025-02-11
101017,2024-02-28,Call,2024-03-22
101019,2023-12-15,Email,2023-12-03
101020,2024-04-11,Call,2024-05-04
101020,2025-06-07,SMS,2025-06-30
101020,2025-07-22,Hardship,2025-07-28
101021,2023-06-17,Agent,2023-06-11
101021,2024-08-11,Call,2024-08-16
101021,2025-04-08,SMS,2025-05-03
101021,2025-08-13,Hardship,2025-08-08
101023,2025-01-06,Hardship,2025-01-01
101027,2025-10-14,Call,2025-10-23
101027,2025-12-09,SMS,2025-12-13
101029,2023-05-25,Hardship,2023-05-17
101032,2023-02-26,Call,2023-04-01
101032,2023-08-25,Email,2023-09-28
101034,2022-11-09,Email,2022-11-28
101035,2025-04-18,SMS,2025-05-02
101037,2024-01-19,Email,2024-01-22
101037,2025-02-18,Email,2025-02-25
101037,2025-04-04,Email,2025-04-22
101040,2025-07-17,Call,2025-07-03
101040,2025-08-06,Hardship,2025-08-27
101044,2024-01-08,Agent,2024-01-18
101044,2024-03-21,Email,2024-04-06
101044,2024-09-20,Agent,2024-09-19
101045,2022-10-31,SMS,2022-11-19
101045,2025-08-28,Call,2025-08-27
101046,2026-01-22,Hardship,2026-01-25
101047,2025-03-31,SMS,2025-04-30
101050,2022-07-15,Call,2022-08-12
101050,2022-12-22,Agent,2023-01-03
101050,2023-02-25,SMS,2023-03-05
101050,2023-03-30,Agent,2023-03-22
101050,2025-11-19,SMS,2025-12-14
101051,2026-02-02,Hardship,2026-02-03
101053,2025-03-22,Hardship,2025-03-23
101058,2023-12-18,Email,2023-12-10
101058,2024-04-15,Call,2024-04-26
101058,2025-11-14,Call,2025-11-10
101059,2024-11-08,Call,2024-11-18
101060,2024-12-15,Call,2024-12-26
101062,2026-01-23,Call,2026-01-28
101067,2023-04-17,Hardship,2023-05-16
101067,2023-09-29,Agent,2023-10-06
101067,2024-01-01,Hardship,2024-01-09
101069,2025-01-06,Hardship,2025-01-18
101070,2025-10-26,Hardship,2025-11-15
101071,2023-06-27,SMS,2023-07-06
101071,2023-08-19,Email,2023-08-27
101071,2024-07-19,Hardship,2024-07-25
101077,2025-07-11,Agent,2025-07-12
101081,2023-09-13,SMS,2023-09-12
101084,2025-02-09,Agent,2025-02-06
101088,2024-02-07,Email,2024-02-11
101089,2022-12-27,Call,2022-12-27
101091,2024-03-11,Agent,2024-03-06
101092,2023-01-03,SMS,2023-01-11
101094,2024-04-05,Agent,2024-04-18
101094,2025-05-03,Call,2025-05-20
101094,2025-11-07,Agent,2025-11-06
101097,2024-01-11,Call,2024-01-19
101097,2024-04-29,Call,2024-05-29
101098,2024-03-12,Hardship,2024-03-21
101099,2025-03-31,Call,2025-05-06
101101,2024-02-11,SMS,2024-02-15
101104,2024-01-11,SMS,2024-01-11
101107,2024-07-23,Call,2024-08-07
101107,2025-02-21,Hardship,2025-02-11
101108,2022-03-20,Email,2022-03-14
101108,2022-11-16,Hardship,2022-12-03
101108,2023-05-02,Call,2023-05-14
101112,2026-02-04,Hardship,2026-01-30
101113,2024-04-17,Call,2024-05-13
101114,2023-12-02,Hardship,2023-11-29
101114,2024-11-30,Hardship,2024-12-13
101115,2022-10-07,Hardship,2022-10-11
101115,2023-07-21,SMS,2023-08-03
101116,2024-02-20,SMS,2024-02-08
101116,2025-02-10,Call,2025-02-04
101116,2025-10-08,Agent,2025-10-22
101116,2025-12-03,SMS,2026-01-03
101118,2025-05-03,SMS,2025-05-24
101120,2023-01-29,Call,2023-02-20
101121,2025-07-20,Hardship,2025-08-07
101122,2025-06-30,SMS,2025-07-08
101123,2024-05-06,Email,2024-05-19
101125,2022-03-24,SMS,2022-04-02
101125,2023-06-07,Email,2023-05-24
101126,2022-08-20,Call,2022-08-13
101128,2023-07-15,Email,2023-07-18
101128,2024-08-26,SMS,2024-09-05
101128,2025-01-12,Hardship,2025-01-19
101128,2025-06-28,Email,2025-06-14
101128,2025-12-26,Call,2026-01-11
101129,2024-10-09,SMS,2024-10-06
101130,2025-03-07,SMS,2025-03-26
101130,2025-04-13,Email,2025-04-25
101131,2022-11-27,Call,2022-11-21
101131,2022-12-22,Call,2022-12-17
101131,2024-09-23,Email,2024-09-27
101133,2025-05-24,Email,2025-06-05
101135,2024-04-22,SMS,2024-04-23
101136,2025-02-20,Agent,2025-02-05
101137,2022-12-18,Call,2023-01-08
101137,2024-04-25,Hardship,2024-05-13
101139,2024-12-02,Call,2024-11-29
101140,2023-01-12,Agent,2023-01-12
101140,2023-04-29,SMS,2023-05-23
101141,2024-09-15,SMS,2024-09-19
101141,2025-02-07,Agent,2025-02-04
101142,2022-09-28,Call,2022-10-31
101142,2024-11-30,Email,2024-12-03
101144,2025-11-03,SMS,2025-12-03
101144,2026-01-18,Call,2026-01-20
101147,2024-02-02,SMS,2024-02-22
101151,2026-02-11,Agent,2026-02-13
101154,2025-01-09,Agent,2024-12-24
101154,2026-01-21,SMS,2026-02-15
101155,2022-12-30,Agent,2023-02-03
101155,2025-06-12,Email,2025-06-20
101156,2025-10-06,Email,2025-10-28
101156,2026-01-15,SMS,2026-01-31
101157,2023-12-02,Email,2023-12-01
101157,2024-03-26,SMS,2024-05-01
101160,2025-02-23,Hardship,2025-03-04
101160,2025-03-21,Email,2025-03-31
101162,2025-03-22,SMS,2025-04-03
101162,2026-02-15,Agent,2026-02-15
101163,2025-09-03,Hardship,2025-09-11
101166,2024-05-22,Call,2024-06-03
101169,2023-10-28,Agent,2023-11-05
101169,2025-03-08,Agent,2025-02-25
101169,2025-12-27,Call,2026-01-03
101170,2024-08-25,Agent,2024-09-11
101171,2025-03-12,Call,2025-02-27
101172,2025-01-02,Agent,2025-01-08
101172,2025-01-27,SMS,2025-02-22
101172,2025-11-30,Agent,2025-11-25
101173,2025-12-14,Agent,2025-12-06
101175,2025-09-08,Call,2025-09-18
101177,2025-08-29,Call,2025-09-10
101178,2024-07-11,Email,2024-07-10
101180,2025-04-15,Email,2025-04-05
101180,2025-09-03,Call,2025-09-15
101182,2023-12-24,Agent,2024-01-08
101182,2024-10-16,Agent,2024-10-20
101183,2023-06-05,SMS,2023-06-20
101184,2023-08-19,Call,2023-09-10
101187,2024-09-02,Hardship,2024-10-01
101192,2024-06-30,Hardship,2024-07-14
101193,2024-06-05,Call,2024-06-10
101199,2024-11-16,Hardship,2024-12-03
101199,2025-07-01,Call,2025-07-14
101200,2025-03-08,Call,2025-03-10
101201,2023-03-03,Agent,2023-02-20
101201,2024-11-03,Email,2024-11-09
101202,2024-10-31,Email,2024-11-03
101203,2025-08-25,Agent,2025-08-26
101205,2023-10-09,Call,2023-10-26
101205,2024-02-14,Agent,2024-02-23
101206,2025-04-11,SMS,2025-04-15
101207,2024-06-29,Email,2024-07-02
101207,2024-07-26,Email,2024-08-19
101209,2024-05-04,Agent,2024-05-03
101209,2024-05-26,Call,2024-05-21
101209,2025-07-04,SMS,2025-06-24
101212,2025-06-17,SMS,2025-07-07
101212,2026-02-05,Call,2026-02-25
101213,2023-04-05,Call,2023-04-22
101213,2023-08-08,Email,2023-08-13
101213,2024-08-06,Hardship,2024-08-01
101213,2025-08-31,SMS,2025-09-20
101215,2024-06-29,SMS,2024-06-30
101218,2025-12-19,Call,2026-01-03
101219,2024-04-10,SMS,2024-05-02
101219,2025-02-25,Agent,2025-03-02
101220,2024-12-20,Agent,2024-12-17
101222,2026-02-10,SMS,2026-02-15
101223,2022-07-06,Call,2022-07-08
101223,2025-12-22,Email,2025-12-28
101224,2025-10-13,Email,2025-10-10
101225,2024-12-02,Hardship,2025-01-03
101226,2024-12-22,Agent,2025-01-06
101226,2025-04-06,Hardship,2025-04-06
101226,2025-07-28,Email,2025-08-09
101227,2025-07-15,Email,2025-07-30
101229,2023-11-22,Call,2023-11-10
101230,2024-04-15,Hardship,2024-04-27
101230,2024-08-01,Email,2024-08-29
101230,2025-04-10,Agent,2025-04-25
101231,2023-06-23,Agent,2023-06-29
101233,2022-03-01,Call,2022-02-26
101233,2022-08-19,Agent,2022-08-12
101233,2024-05-08,Call,2024-06-14
101233,2024-09-11,SMS,2024-09-22
101234,2022-12-19,Agent,2022-12-14
101234,2024-05-02,Call,2024-05-11
101234,2024-09-01,Agent,2024-09-28
101234,2025-04-05,SMS,2025-04-26
101236,2022-06-15,Call,2022-07-15
101236,2023-04-17,Call,2023-05-04
101237,2024-02-25,Hardship,2024-02-27
101237,2025-04-24,Email,2025-05-01
101239,2025-06-02,SMS,2025-05-28
101240,2024-02-15,Email,2024-02-26
101241,2024-10-19,Agent,2024-10-08
101243,2025-04-02,SMS,2025-04-16
101250,2024-09-19,Email,2024-09-13
101250,2025-10-29,Email,2025-10-22
101251,2023-11-21,Call,2023-11-23
101251,2024-10-18,Email,2024-11-03
101251,2025-07-24,Email,2025-07-19
101252,2022-07-18,Hardship,2022-07-25
101252,2023-05-30,Hardship,2023-06-06
101254,2023-07-17,Hardship,2023-07-25
101254,2024-04-02,Hardship,2024-04-17
101254,2024-11-11,Agent,2024-11-06
101255,2022-06-30,Agent,2022-07-09
101256,2025-05-13,SMS,2025-05-25
101258,2025-05-09,Email,2025-05-12
101258,2025-11-06,SMS,2025-11-22
101259,2024-09-08,Call,2024-10-07
101259,2025-11-13,Email,2025-11-23
101260,2023-12-17,SMS,2024-01-05
101260,2024-09-15,Agent,2024-10-05
101262,2023-02-26,Agent,2023-03-10
101262,2024-07-02,Agent,2024-06-28
101263,2025-11-02,Hardship,2025-11-12
101264,2023-05-08,Hardship,2023-05-08
101266,2025-12-23,Email,2026-01-11
101268,2025-10-04,SMS,2025-09-29
101270,2023-09-03,Call,2023-09-29
101276,2025-02-01,Email,2025-02-06
101277,2024-10-19,Hardship,2024-11-03
101277,2025-01-05,Email,2025-02-02
101277,2025-09-06,Call,2025-09-05
101278,2024-11-14,Hardship,2024-11-12
101280,2025-11-10,Agent,2025-11-22
101282,2023-12-06,Email,2023-12-12
101282,2024-06-09,Agent,2024-06-15
101283,2023-10-13,Email,2023-10-15
101284,2025-08-16,Agent,2025-08-26
101284,2025-12-28,Email,2025-12-20
101285,2024-01-23,Call,2024-01-23
101285,2025-03-02,Email,2025-03-03
101287,2023-01-20,Email,2023-02-01
101288,2025-09-04,Email,2025-09-23
101289,2023-09-01,SMS,2023-09-02
101289,2024-05-27,Email,2024-05-22
101290,2024-02-14,SMS,2024-03-01
101293,2025-10-14,Agent,2025-10-30
101294,2024-09-15,Email,2024-09-07
101295,2025-06-26,SMS,2025-06-12
101299,2024-01-31,Call,2024-01-24
101300,2022-12-07,SMS,2022-12-05
101300,2023-02-25,Call,2023-03-11
101300,2023-12-03,SMS,2023-12-10
101300,2024-02-11,Call,2024-02-11
101302,2022-11-17,SMS,2022-12-19
101302,2023-08-20,Agent,2023-08-23
101302,2024-06-04,Call,2024-05-31
101302,2024-09-28,Call,2024-09-24
101304,2023-06-21,Hardship,2023-06-28
101304,2024-08-27,Hardship,2024-08-19
101305,2024-08-05,Call,2024-07-18
101308,2025-10-13,Email,2025-10-20
101309,2024-12-02,SMS,2024-12-10
101309,2025-01-04,SMS,2025-01-17
101310,2024-09-06,Hardship,2024-09-19
101311,2023-08-18,SMS,2023-09-08
101311,2023-12-28,Email,2024-01-20
101311,2024-04-22,Email,2024-05-11
101313,2025-09-10,Agent,2025-09-30
101314,2022-06-25,Email,2022-06-18
101315,2024-05-08,Call,2024-05-30
101316,2024-12-24,Hardship,2025-01-03
101318,2023-02-24,Hardship,2023-03-01
101319,2025-10-16,Hardship,2025-10-17
101323,2023-01-07,Agent,2023-02-05
101324,2024-12-05,Call,2024-11-21
101325,2023-12-26,Email,2023-12-31
101330,2026-02-07,Hardship,2026-01-29
101333,2025-10-05,SMS,2025-10-21
101333,2026-01-21,Hardship,2026-02-11
101334,2025-03-20,SMS,2025-03-12
101335,2025-04-16,Agent,2025-04-16
101335,2025-12-19,Email,2025-12-30
101337,2024-09-27,Agent,2024-09-24
101342,2023-10-28,Email,2023-10-22
101346,2025-05-24,Email,2025-05-23
101348,2023-07-21,Call,2023-07-31
101348,2024-02-09,Hardship,2024-02-12
101348,2024-09-14,Call,2024-09-24
101349,2022-12-25,Agent,2023-01-12
101349,2024-05-23,SMS,2024-06-14
101350,2024-01-09,SMS,2024-01-09
101350,2024-12-28,Hardship,2025-01-15
101350,2025-05-28,SMS,2025-06-15
101353,2023-09-28,Hardship,2023-10-26
101353,2024-05-09,Hardship,2024-05-28
101355,2023-04-04,Call,2023-04-08
101355,2024-05-24,Agent,2024-06-09
101355,2025-04-24,SMS,2025-05-07
101355,2025-06-11,Call,2025-06-03
101356,2025-06-13,SMS,2025-06-27
101359,2023-12-29,Email,2024-01-27
101359,2024-02-05,Email,2024-02-23
101361,2024-05-17,Email,2024-06-06
101362,2023-09-21,Email,2023-10-13
101362,2023-10-29,Agent,2023-11-14
101362,2023-11-15,Call,2023-11-22
101364,2024-03-03,SMS,2024-04-06
101364,2025-01-15,Agent,2025-01-29
101365,2025-11-29,Agent,2025-12-22
101369,2024-04-17,SMS,2024-04-15
101380,2024-05-26,Email,2024-06-05
101383,2023-10-25,Call,2023-11-18
101383,2025-09-26,Agent,2025-10-18
101385,2023-03-02,Agent,2023-03-20
101385,2023-12-03,Agent,2023-12-20
101385,2024-07-04,SMS,2024-06-26
101387,2023-02-03,SMS,2023-03-01
101388,2023-10-16,Hardship,2023-10-14
101389,2023-01-25,Call,2023-02-19
101394,2025-02-22,Agent,2025-03-19
101395,2022-09-30,Agent,2022-10-08
101395,2023-07-18,Hardship,2023-07-17
101395,2023-09-25,Email,2023-10-16
101398,2024-01-27,Hardship,2024-01-27
101398,2024-04-10,SMS,2024-04-13
101399,2025-08-15,Agent,2025-09-07
101400,2024-12-12,Agent,2024-12-03
101400,2025-07-26,Call,2025-07-24
101402,2024-11-03,Hardship,2024-11-20
101403,2024-02-03,Hardship,2024-03-06
101405,2024-07-19,Call,2024-08-09
101405,2025-08-03,SMS,2025-08-01
101408,2024-08-26,Agent,2024-09-18
101408,2026-01-25,Email,2026-01-31
101409,2024-02-21,Call,2024-03-03
101411,2024-02-13,SMS,2024-03-21
101418,2023-11-20,SMS,2023-12-03
101420,2025-09-07,Email,2025-09-08
101421,2024-02-28,Agent,2024-02-27
101421,2024-05-01,Call,2024-05-07
101422,2025-10-21,SMS,2025-10-13
101423,2023-11-17,SMS,2023-11-20
101423,2024-01-18,Call,2024-01-08
101425,2025-11-13,Hardship,2025-12-10
101429,2022-10-16,SMS,2022-11-02
101433,2025-01-11,Hardship,2025-01-03
101436,2025-12-11,Agent,2025-12-18
101437,2022-08-05,Call,2022-07-24
101437,2023-09-30,Hardship,2023-10-14
101439,2024-11-12,Agent,2024-11-18
101442,2024-08-18,Call,2024-09-13
101442,2024-09-30,Call,2024-10-06
101444,2025-09-01,SMS,2025-09-22
101444,2025-10-12,Agent,2025-10-14
101447,2024-08-03,Hardship,2024-08-27
101447,2025-01-06,Email,2025-01-16
101448,2023-01-16,Agent,2023-01-27
101448,2025-04-28,SMS,2025-05-03
101455,2025-03-04,Agent,2025-03-14
101456,2023-12-08,Call,2023-11-29
101457,2025-08-14,Hardship,2025-08-17
101458,2025-01-13,Agent,2025-01-10
101458,2025-07-21,Hardship,2025-07-23
101459,2025-12-17,Call,2026-01-23
101461,2025-04-07,Email,2025-04-15
101462,2023-02-12,Hardship,2023-02-20
101463,2022-10-13,Call,2022-10-31
101465,2025-11-10,Agent,2025-11-25
101474,2025-06-19,Call,2025-07-08
101476,2024-12-07,Agent,2024-12-10
101477,2025-04-20,Email,2025-04-25
101483,2026-01-07,Hardship,2026-02-07
101484,2023-03-18,SMS,2023-03-21
101484,2023-08-09,Email,2023-08-23
101484,2024-04-17,Hardship,2024-04-13
101484,2025-12-08,Email,2025-12-23
101486,2025-06-07,Call,2025-06-14
101487,2023-06-05,Agent,2023-07-10
101488,2024-03-24,Email,2024-03-22
101490,2025-08-31,SMS,2025-09-07
101491,2022-04-11,Call,2022-04-05
101491,2022-05-10,Hardship,2022-05-22
101491,2022-09-13,Agent,2022-09-09
101492,2025-01-12,Hardship,2025-01-21
101494,2024-09-01,Call,2024-09-15
101494,2025-03-26,SMS,2025-04-01
101498,2023-04-18,Call,2023-04-20
101498,2023-08-28,Call,2023-09-04
101499,2024-05-04,Email,2024-05-06
101500,2025-07-20,Call,2025-08-04
101503,2024-12-25,Email,2025-01-17
101504,2024-06-19,SMS,2024-06-17
101510,2024-05-21,Agent,2024-06-08
101510,2024-12-18,Agent,2025-01-12
101510,2025-07-22,SMS,2025-08-13
101510,2026-02-02,Agent,2026-02-14
101512,2022-06-01,Agent,2022-06-11
101512,2022-08-26,SMS,2022-09-11
101512,2022-11-14,SMS,2022-12-18
101512,2023-09-02,Agent,2023-09-04
101512,2024-03-01,Call,2024-02-17
101513,2025-07-10,Call,2025-07-12
101514,2025-07-14,Email,2025-07-23
101519,2022-10-14,Call,2022-10-09
101519,2023-08-14,SMS,2023-08-10
101519,2025-07-13,Call,2025-07-18
101519,2025-08-06,Email,2025-08-05
101524,2024-02-15,Email,2024-02-20
101524,2025-02-17,Call,2025-02-13
101524,2025-05-12,Hardship,2025-05-18
101526,2025-07-26,Hardship,2025-08-04
101526,2025-10-08,Call,2025-10-13
101526,2025-11-28,Agent,2025-11-12
101527,2024-12-06,Email,2024-12-12
101529,2024-04-05,Agent,2024-03-28
101530,2023-10-10,Hardship,2023-10-26
101532,2024-04-17,Email,2024-05-17
101537,2024-02-29,SMS,2024-03-14
101537,2025-05-27,SMS,2025-06-08
101540,2025-11-11,Call,2025-11-23
101540,2026-01-21,Agent,2026-02-07
101540,2026-02-10,Call,2026-02-28
101543,2022-12-16,Email,2022-11-30
101544,2025-11-20,Call,2025-12-13
101546,2025-11-26,Call,2025-12-13
101547,2024-10-12,Call,2024-11-06
101547,2025-03-15,Hardship,2025-04-12
101547,2025-08-01,SMS,2025-07-30
101548,2025-10-23,Email,2025-11-16
101548,2026-01-31,Call,2026-01-19
101549,2025-08-02,SMS,2025-08-18
101549,2025-10-22,Agent,2025-10-22
101550,2024-02-28,Email,2024-02-24
101550,2024-05-02,Email,2024-04-22
101550,2025-01-22,Hardship,2025-02-16
101551,2025-03-28,Email,2025-04-19
101552,2023-08-03,Email,2023-08-07
101553,2025-12-21,Agent,2026-01-03
101554,2022-12-23,Hardship,2022-12-23
101554,2023-12-04,Hardship,2023-11-25
101555,2024-06-29,Email,2024-07-21
101556,2025-12-13,Agent,2025-12-16
101558,2023-07-21,SMS,2023-07-31
101558,2025-02-05,Hardship,2025-01-28
101560,2025-11-11,Email,2025-11-27
101561,2025-06-29,Hardship,2025-06-18
101562,2025-06-14,Call,2025-06-26
101563,2025-03-19,Call,2025-04-03
101565,2023-03-31,Call,2023-03-27
101569,2024-03-17,Call,2024-03-24
101569,2025-05-10,Agent,2025-06-05
101571,2023-06-20,Agent,2023-07-17
101571,2024-01-31,Email,2024-02-17
101573,2024-09-05,Email,2024-09-15
101573,2025-03-07,Agent,2025-02-26
101575,2026-01-11,Email,2026-02-03
