customer_id,age,annual_income_nzd,employment_type,region,credit_score,tenure_months
595,50,51885.76,Unemployed,Waikato,623,56
596,32,49556.72,Contractor,Auckland,609,21
597,35,44519.46,Salaried,Waikato,702,26
598,26,86825.23,Student,Wellington,564,97
599,33,33495.48,Salaried,Canterbury,643,17
600,43,63287.07,Salaried,Auckland,602,2
601,47,45575.17,Unemployed,Bay of Plenty,683,52
602,27,38447.15,Salaried,Auckland,635,31
603,48,173457.66,Salaried,Waikato,613,61
604,54,65419.32,Salaried,Bay of Plenty,635,3
605,43,71394.03,Salaried,Canterbury,793,35
606,61,90400.0,Student,Auckland,621,10
607,29,28578.0,Unemployed,Auckland,577,84
608,23,119196.82,Salaried,Wellington,691,4
609,18,18000.0,Salaried,Auckland,640,67
610,56,38332.57,Salaried,Auckland,551,3
611,46,44065.65,Salaried,Auckland,806,1
612,37,70387.82,Salaried,Bay of Plenty,625,10
613,41,59779.81,Salaried,Auckland,624,15
614,24,50258.42,Salaried,Manawatu,661,35
615,67,53884.66,Self-employed,Wellington,771,5
616,40,34887.7,Unemployed,Waikato,532,21
617,39,27618.62,Contractor,Auckland,669,8
618,47,75126.62,Contractor,Manawatu,796,70
619,44,74025.71,Salaried,Auckland,659,2
620,41,110527.81,Student,Auckland,564,16
621,29,37967.75,Unemployed,Auckland,607,36
622,44,73996.04,Unemployed,Auckland,664,88
623,61,47683.08,Salaried,Wellington,743,73
624,54,92569.38,Self-employed,Bay of Plenty,626,81
625,57,85809.35,Self-employed,Auckland,708,2
626,32,59578.15,Salaried,Waikato,550,66
627,26,46500.18,Unemployed,Bay of Plenty,549,54
628,36,83484.77,Salaried,Manawatu,616,84
629,39,72482.98,Salaried,Auckland,751,13
630,51,39815.11,Salaried,Auckland,655,87
631,18,29806.76,Salaried,Auckland,670,19
632,56,47579.64,Unemployed,Auckland,669,36
633,36,107144.77,Salaried,Wellington,728,20
634,33,90755.03,Salaried,Wellington,607,20
635,26,32841.64,Self-employed,Auckland,698,28
636,18,32032.59,Salaried,Canterbury,592,16
637,48,96144.52,Contractor,Auckland,789,57
638,39,32498.98,Contractor,Auckland,594,36
639,23,68130.68,Salaried,Auckland,588,42
640,22,41059.11,Unemployed,Canterbury,688,9
641,34,112158.71,Salaried,Canterbury,656,126
642,58,38303.97,Self-employed,Waikato,673,39
643,35,90627.47,Unemployed,Manawatu,666,8
644,20,58875.86,Self-employed,Bay of Plenty,574,50
645,35,60687.18,Salaried,Auckland,763,7
646,35,22322.74,Salaried,Auckland,713,2
647,18,20104.3,Contractor,Manawatu,745,27
648,37,49057.35,Unemployed,Bay of Plenty,613,29
649,35,60542.91,Salaried,Bay of Plenty,679,8
650,46,32651.99,Salaried,Waikato,664,15
651,60,33192.79,Salaried,Auckland,729,105
652,52,69749.3,Contractor,Otago,731,12
653,35,69792.69,Salaried,Auckland,664,6
654,25,50920.28,Student,Auckland,544,176
655,69,76963.82,Student,Auckland,775,13
656,39,31939.83,Salaried,Canterbury,689,41
657,38,46158.17,Salaried,Wellington,607,9
658,38,113725.73,Self-employed,Wellington,678,29
659,40,55867.88,Salaried,Canterbury,544,18
660,36,57344.98,Salaried,Wellington,724,117
661,31,152920.88,Salaried,Auckland,547,20
662,31,28862.43,Self-employed,Waikato,635,32
663,38,77527.94,Salaried,Bay of Plenty,667,104
664,31,114553.11,Student,Wellington,723,163
665,29,46808.21,Contractor,Canterbury,657,4
666,39,79764.5,Unemployed,Canterbury,694,65
667,35,34825.01,Salaried,Auckland,648,17
668,56,39774.07,Salaried,Wellington,648,33
669,18,64423.57,Salaried,Auckland,656,17
670,51,77602.51,Salaried,Waikato,637,18
671,53,89717.53,Salaried,Wellington,532,6
672,18,109790.89,Self-employed,Auckland,596,31
673,34,52556.76,Self-employed,Canterbury,667,28
674,34,92700.14,Salaried,Otago,633,8
675,21,46442.15,Salaried,Auckland,639,28
676,29,81303.24,Salaried,Other,627,130
677,25,59478.49,Salaried,Other,590,45
678,59,66207.9,Student,Bay of Plenty,615,24
679,49,65550.66,Salaried,Bay of Plenty,629,89
680,53,26314.69,Salaried,Wellington,650,31
681,47,32667.8,Salaried,Wellington,678,5
682,24,56734.83,Salaried,Other,637,29
683,32,25354.83,Student,Auckland,578,7
684,44,78750.9,Salaried,Auckland,552,53
685,23,80193.7,Contractor,Auckland,832,123
686,47,62769.64,Salaried,Waikato,571,16
687,35,32711.75,Self-employed,Wellington,614,21
688,34,100817.03,Unemployed,Auckland,686,20
689,47,135502.42,Student,Bay of Plenty,675,12
690,43,57883.32,Salaried,Wellington,686,57
691,34,68168.71,Student,Canterbury,619,35
692,52,59324.78,Salaried,Auckland,667,2
693,25,68779.85,Salaried,Auckland,654,66
694,45,51338.62,Self-employed,Auckland,628,7
695,45,53340.23,Unemployed,Wellington,667,139
696,34,81436.02,Salaried,Bay of Plenty,724,17
697,42,155675.79,Contractor,Waikato,648,34
698,23,28852.96,Salaried,Auckland,649,3
699,49,51703.69,Salaried,Otago,725,15
700,36,31850.0,Student,Auckland,717,58
701,32,110903.0,Salaried,Auckland,761,23
702,51,41585.96,Salaried,Otago,527,85
703,30,28298.37,Salaried,Auckland,713,31
704,21,72199.19,Contractor,Waikato,692,95
705,19,118769.51,Salaried,Auckland,588,146
706,45,73029.52,Salaried,Auckland,668,22
707,23,59406.51,Salaried,Canterbury,724,30
708,59,65128.23,Unemployed,Auckland,592,65
709,18,102403.72,Self-employed,Auckland,681,9
710,58,36556.36,Contractor,Wellington,711,71
711,41,51517.09,Contractor,Auckland,575,32
712,37,44191.57,Salaried,Bay of Plenty,640,47
713,31,32031.04,Self-employed,Bay of Plenty,671,3
714,43,46734.18,Salaried,Canterbury,594,52
715,38,89185.57,Salaried,Auckland,588,13
716,51,69910.49,Salaried,Wellington,641,59
717,39,72398.42,Contractor,Waikato,706,26
718,40,57867.66,Salaried,Auckland,695,12
719,34,68562.14,Salaried,Auckland,590,110
720,37,37787.53,Salaried,Bay of Plenty,696,52
721,42,47132.62,Salaried,Wellington,591,153
722,18,59065.48,Salaried,Canterbury,537,16
723,22,61382.63,Contractor,Auckland,624,38
724,47,62572.71,Salaried,Bay of Plenty,729,34
725,40,50906.66,Salaried,Auckland,696,42
726,36,45713.98,Contractor,Otago,650,1
727,38,224357.73,Self-employed,Auckland,621,12
728,42,81475.23,Contractor,Otago,623,86
729,32,65245.76,Salaried,Auckland,658,20
730,29,48779.05,Student,Canterbury,575,116
731,40,44220.84,Salaried,Otago,626,9
732,26,51079.56,Self-employed,Auckland,635,180
733,43,61807.07,Salaried,Auckland,555,43
734,18,23244.04,Salaried,Manawatu,591,54
735,50,26736.23,Contractor,Wellington,679,18
736,44,40676.38,Salaried,Waikato,651,86
737,41,59469.14,Salaried,Auckland,628,28
738,50,48646.11,Self-employed,Waikato,586,41
739,58,105361.71,Salaried,Auckland,760,4
740,50,27803.62,Self-employed,Waikato,591,36
741,18,38634.25,Self-employed,Auckland,668,76
742,23,107370.56,Salaried,Wellington,616,7
743,31,57469.16,Salaried,Auckland,653,48
744,38,80674.61,Unemployed,Canterbury,682,1
745,44,136361.01,Salaried,Auckland,554,94
746,29,39647.69,Self-employed,Wellington,650,147
747,40,51808.45,Salaried,Canterbury,733,16
748,29,47925.73,Student,Auckland,773,4
749,31,22481.17,Salaried,Otago,641,39
750,21,47113.81,Salaried,Waikato,653,1
751,27,80537.48,Salaried,Canterbury,805,24
752,22,69096.91,Self-employed,Auckland,729,11
753,26,71581.18,Salaried,Waikato,607,23
754,51,45753.38,Contractor,Auckland,607,1
755,27,40326.18,Salaried,Bay of Plenty,717,2
756,70,95909.95,Salaried,Auckland,579,1
757,44,43312.96,Student,Auckland,726,35
758,40,61841.93,Salaried,Auckland,673,30
759,28,58308.35,Salaried,Other,686,10
760,46,104586.8,Salaried,Bay of Plenty,632,37
761,31,83879.42,Unemployed,Auckland,606,78
762,39,30246.44,Salaried,Other,752,12
763,69,31748.51,Salaried,Auckland,633,64
764,37,70298.76,Self-employed,Waikato,621,39
765,52,52630.34,Salaried,Canterbury,644,1
766,30,44142.25,Salaried,Bay of Plenty,664,17
767,38,85565.08,Student,Wellington,578,26
768,59,58944.8,Salaried,Wellington,610,47
769,30,55470.46,Contractor,Canterbury,607,12
770,60,76950.9,Salaried,Wellington,709,146
771,46,45761.62,Unemployed,Auckland,588,42
772,31,109736.09,Unemployed,Waikato,527,17
773,46,38001.41,Salaried,Canterbury,512,4
774,50,72810.69,Self-employed,Wellington,547,7
775,45,103282.66,Contractor,Auckland,745,24
776,19,29150.2,Salaried,Auckland,651,25
777,29,46420.63,Salaried,Waikato,685,53
778,35,90580.42,Unemployed,Waikato,688,47
779,37,91195.43,Salaried,Bay of Plenty,654,8
780,45,50152.67,Salaried,Bay of Plenty,645,33
781,40,38925.23,Student,Waikato,723,1
782,22,83297.28,Self-employed,Auckland,660,18
783,43,92281.33,Salaried,Auckland,748,52
784,45,32077.22,Salaried,Bay of Plenty,693,18
785,45,31515.63,Salaried,Auckland,607,65
786,51,59955.96,Unemployed,Other,615,135
787,48,71913.0,Unemployed,Otago,599,34
788,44,47354.58,Salaried,Canterbury,735,6
789,37,73547.17,Student,Auckland,622,17
790,18,39357.37,Salaried,Canterbury,594,1
791,43,20918.47,Self-employed,Waikato,672,33
792,40,44767.8,Salaried,Waikato,643,62
793,41,55740.06,Salaried,Auckland,671,36
794,23,47852.18,Salaried,Bay of Plenty,782,56
795,25,32164.82,Salaried,Canterbury,714,58
796,51,23931.67,Salaried,Auckland,652,69
797,38,42987.3,Salaried,Auckland,551,11
798,46,81141.12,Unemployed,Wellington,615,74
799,38,95348.02,Unemployed,Auckland,700,38
800,38,92454.42,Student,Auckland,568,12
801,49,37527.93,Salaried,Auckland,800,157
802,32,32235.78,Salaried,Manawatu,651,108
803,39,67743.62,Salaried,Auckland,653,31
804,32,72098.97,Salaried,Auckland,603,67
805,33,64865.83,Salaried,Auckland,685,11
806,34,21887.51,Salaried,Waikato,569,19
807,41,36676.88,Salaried,Waikato,802,7
808,32,53457.38,Student,Bay of Plenty,742,26
809,53,67457.17,Self-employed,Canterbury,719,25
810,27,76518.54,Salaried,Canterbury,553,9
811,36,57809.83,Self-employed,Wellington,664,40
812,33,62871.78,Salaried,Canterbury,735,5
813,55,56285.34,Salaried,Auckland,692,2
814,40,73756.82,Salaried,Waikato,580,17
815,50,62366.87,Contractor,Auckland,604,19
816,20,55802.95,Salaried,Otago,618,14
817,41,48013.33,Salaried,Wellington,608,11
818,49,56194.89,Salaried,Canterbury,757,15
819,39,67377.48,Salaried,Canterbury,516,6
820,51,61105.91,Salaried,Bay of Plenty,696,19
821,32,64303.66,Self-employed,Wellington,560,85
822,55,99133.71,Salaried,Wellington,583,9
823,66,61042.39,Contractor,Auckland,509,42
824,34,40455.21,Salaried,Auckland,612,6
825,33,80629.76,Salaried,Auckland,756,16
826,55,29296.13,Self-employed,Auckland,669,14
827,57,33301.71,Salaried,Otago,566,100
828,32,63015.2,Salaried,Bay of Plenty,721,20
829,33,68348.75,Salaried,Auckland,736,42
830,35,30937.58,Contractor,Auckland,657,33
831,22,45603.15,Self-employed,Wellington,792,5
832,27,41244.06,Salaried,Wellington,708,101
833,26,43520.86,Self-employed,Bay of Plenty,698,15
834,29,82836.08,Contractor,Wellington,594,2
835,38,74453.31,Salaried,Otago,694,13
836,41,53712.18,Salaried,Auckland,665,15
837,57,42375.14,Self-employed,Auckland,686,4
838,26,29515.11,Self-employed,Manawatu,602,35
839,50,102650.29,Salaried,Auckland,659,15
840,35,70717.71,Self-employed,Wellington,593,36
841,37,39418.83,Salaried,Auckland,500,1
842,46,74893.3,Contractor,Canterbury,720,145
843,25,52491.12,Salaried,Auckland,545,7
844,43,47610.12,Salaried,Otago,658,39
845,40,65896.8,Salaried,Manawatu,673,45
846,44,38805.83,Salaried,Otago,673,7
847,41,46411.83,Salaried,Wellington,630,4
848,67,57219.93,Contractor,Other,669,6
849,30,43271.39,Salaried,Waikato,683,10
850,32,73210.08,Contractor,Auckland,701,7
851,31,125627.94,Salaried,Auckland,771,40
852,31,38582.95,Contractor,Waikato,666,20
853,30,25608.86,Salaried,Waikato,654,28
854,52,22009.22,Salaried,Auckland,587,2
855,55,50629.48,Salaried,Canterbury,681,71
856,31,40198.14,Salaried,Other,697,7
857,28,59488.44,Salaried,Auckland,637,16
858,44,57507.4,Salaried,Auckland,688,3
859,31,26332.32,Unemployed,Manawatu,630,5
860,46,23939.91,Student,Auckland,697,39
861,40,61893.47,Student,Manawatu,714,42
862,20,57580.71,Salaried,Bay of Plenty,713,41
863,57,44729.2,Student,Wellington,658,29
864,60,25701.01,Salaried,Auckland,577,110
865,31,66978.44,Salaried,Auckland,607,25
866,33,96024.13,Salaried,Auckland,692,21
867,41,61395.52,Salaried,Waikato,821,10
868,42,36998.65,Salaried,Wellington,626,4
869,46,55273.48,Salaried,Waikato,682,29
870,62,29297.24,Salaried,Waikato,611,14
871,36,87210.7,Contractor,Canterbury,582,27
872,28,56208.88,Unemployed,Other,603,8
873,21,24448.63,Salaried,Waikato,504,66
874,29,47320.39,Salaried,Manawatu,745,180
875,38,66735.06,Contractor,Auckland,494,14
876,60,46636.02,Salaried,Waikato,632,67
877,32,47850.98,Unemployed,Canterbury,568,74
878,41,31226.39,Student,Manawatu,588,180
879,38,69908.56,Salaried,Wellington,746,15
880,52,40464.85,Salaried,Auckland,664,51
881,68,20529.12,Unemployed,Wellington,582,9
882,32,45841.0,Unemployed,Auckland,609,35
883,32,84247.77,Salaried,Auckland,596,44
884,51,45518.85,Salaried,Wellington,647,49
885,46,118431.88,Self-employed,Otago,662,8
886,60,65711.92,Salaried,Auckland,783,68
887,45,63097.8,Unemployed,Auckland,516,20
888,34,51134.81,Contractor,Otago,648,9
889,45,52536.91,Self-employed,Auckland,628,28
890,51,48120.3,Salaried,Other,716,72
891,48,47286.44,Contractor,Auckland,675,123
892,44,68795.27,Salaried,Wellington,691,50
893,51,35556.42,Salaried,Auckland,674,1
894,52,33384.53,Salaried,Other,585,5
895,55,32681.43,Salaried,Otago,735,3
896,46,136018.28,Contractor,Bay of Plenty,706,4
897,36,68779.04,Student,Auckland,714,17
898,40,62132.31,Salaried,Other,738,15
899,52,33661.78,Salaried,Manawatu,679,4
900,28,71718.5,Salaried,Wellington,754,77
901,42,51407.68,Salaried,Waikato,676,34
902,33,59657.55,Contractor,Other,635,57
903,38,34909.73,Salaried,Wellington,650,17
904,53,58227.96,Unemployed,Auckland,648,19
905,40,44769.17,Self-employed,Otago,614,14
906,39,38387.03,Salaried,Wellington,764,21
907,22,75383.81,Salaried,Other,671,34
908,47,27120.13,Salaried,Canterbury,657,24
909,46,69853.07,Salaried,Auckland,677,66
910,64,73719.21,Salaried,Wellington,850,83
911,34,36466.9,Salaried,Waikato,571,23
912,41,37453.38,Unemployed,Auckland,591,10
913,41,49003.08,Salaried,Wellington,553,105
914,57,61507.62,Self-employed,Auckland,634,48
915,37,50575.13,Salaried,Canterbury,667,37
916,41,65847.92,Salaried,Other,617,49
917,45,119771.48,Salaried,Canterbury,612,3
918,40,43110.74,Salaried,Waikato,660,3
919,33,25038.48,Salaried,Wellington,615,6
920,40,78563.74,Self-employed,Canterbury,672,6
921,51,115553.81,Self-employed,Canterbury,728,20
922,26,64650.15,Self-employed,Waikato,697,6
923,40,33206.9,Student,Otago,712,69
924,30,51238.6,Student,Waikato,726,31
925,52,32750.2,Contractor,Other,670,17
926,20,72351.03,Salaried,Bay of Plenty,639,3
927,31,29493.33,Unemployed,Auckland,596,32
928,43,47332.01,Unemployed,Wellington,623,4
929,57,34477.01,Contractor,Manawatu,613,49
930,37,57358.2,Salaried,Manawatu,701,58
931,31,45942.52,Salaried,Wellington,674,28
932,61,58661.74,Contractor,Waikato,699,6
933,21,54724.01,Student,Wellington,569,56
934,18,34752.38,Self-employed,Auckland,750,13
935,43,71832.67,Self-employed,Otago,620,9
936,32,53000.44,Salaried,Manawatu,573,23
937,26,34723.15,Salaried,Wellington,619,92
938,47,148511.39,Contractor,Auckland,824,13
939,41,67130.49,Salaried,Bay of Plenty,623,85
940,31,50565.9,Self-employed,Wellington,627,2
941,23,102420.49,Contractor,Auckland,637,3
942,48,124096.78,Salaried,Auckland,640,43
943,46,50746.24,Salaried,Auckland,595,8
944,37,63343.58,Student,Waikato,660,14
945,60,34731.37,Salaried,Auckland,725,5
946,25,50704.16,Salaried,Auckland,672,15
947,20,49534.36,Contractor,Manawatu,572,12
948,30,58875.02,Student,Other,626,48
949,37,62927.73,Student,Auckland,611,44
950,41,69697.71,Salaried,Auckland,654,112
951,35,60291.06,Salaried,Canterbury,743,46
952,42,31418.93,Student,Auckland,640,43
953,23,35514.27,Salaried,Auckland,644,43
954,55,42366.64,Salaried,Auckland,774,77
955,37,47714.55,Salaried,Manawatu,711,13
956,51,86929.13,Salaried,Other,690,13
957,42,32102.12,Salaried,Otago,787,49
958,43,46127.44,Salaried,Waikato,684,9
959,45,83187.66,Salaried,Waikato,511,88
960,43,47337.36,Unemployed,Wellington,708,28
961,46,66648.45,Salaried,Canterbury,539,13
962,54,50879.03,Salaried,Canterbury,682,54
963,40,60812.61,Salaried,Waikato,530,13
964,47,48883.12,Self-employed,Auckland,617,119
965,37,73143.57,Unemployed,Auckland,625,147
966,55,27030.59,Contractor,Other,596,40
967,30,46005.19,Student,Auckland,626,4
968,60,61911.28,Student,Auckland,722,11
969,38,68882.87,Unemployed,Wellington,600,26
970,21,106067.26,Salaried,Auckland,688,69
971,40,45435.04,Salaried,Auckland,582,7
972,30,105426.23,Salaried,Auckland,637,4
973,48,40273.11,Salaried,Canterbury,673,3
974,30,98507.79,Self-employed,Auckland,580,25
975,33,78265.35,Salaried,Canterbury,558,78
976,18,35916.2,Self-employed,Auckland,684,2
977,33,62203.57,Salaried,Auckland,729,9
978,18,52941.56,Salaried,Otago,644,43
979,19,71790.9,Salaried,Bay of Plenty,618,63
980,47,48997.66,Student,Waikato,661,59
981,47,47180.65,Self-employed,Auckland,654,55
982,43,100317.21,Unemployed,Auckland,667,5
983,26,51822.29,Student,Bay of Plenty,473,18
984,37,78581.38,Salaried,Auckland,575,151
985,38,48951.82,Salaried,Bay of Plenty,591,162
986,24,114691.19,Self-employed,Canterbury,661,33
987,56,39924.66,Contractor,Waikato,663,44
988,49,41094.74,Salaried,Canterbury,695,109
989,35,107584.59,Salaried,Wellington,668,22
990,38,44345.84,Salaried,Auckland,559,5
991,41,111355.54,Salaried,Waikato,751,40
992,18,80929.06,Unemployed,Bay of Plenty,739,116
993,35,50534.3,Self-employed,Auckland,562,43
994,30,23957.05,Salaried,Auckland,673,59
995,26,53707.44,Salaried,Auckland,608,20
996,35,56711.57,Contractor,Canterbury,660,4
997,60,91605.63,Contractor,Auckland,724,7
998,46,110724.59,Self-employed,Manawatu,799,146
999,31,39805.32,Self-employed,Canterbury,703,24
1000,45,77693.88,Self-employed,Manawatu,671,1
1001,55,76452.96,Salaried,Bay of Plenty,626,112
1002,49,87819.22,Unemployed,Auckland,663,25
1003,39,67806.3,Salaried,Auckland,745,65
1004,30,22603.86,Salaried,Otago,647,29
1005,46,50516.73,Salaried,Canterbury,588,4
1006,43,32206.76,Salaried,Auckland,537,34
1007,49,49455.44,Salaried,Manawatu,686,180
1008,46,84204.35,Self-employed,Wellington,667,1
1009,51,62150.73,Salaried,Auckland,605,66
1010,32,90820.55,Student,Wellington,722,10
1011,54,63182.92,Self-employed,Bay of Plenty,620,18
1012,40,30204.72,Salaried,Auckland,641,17
1013,63,18000.0,Salaried,Auckland,649,82
1014,30,57928.45,Salaried,Auckland,625,25
1015,59,49204.14,Salaried,Bay of Plenty,667,21
1016,40,34904.62,Salaried,Bay of Plenty,731,61
1017,30,25202.99,Salaried,Wellington,570,2
1018,32,38923.97,Salaried,Waikato,684,3
1019,34,49636.36,Salaried,Wellington,662,1
1020,43,73104.49,Salaried,Canterbury,661,42
1021,44,58975.89,Student,Other,711,27
1022,31,111706.51,Salaried,Canterbury,653,75
1023,38,33995.32,Salaried,Other,684,25
1024,64,80537.36,Salaried,Waikato,700,9
1025,59,55341.84,Salaried,Auckland,615,59
1026,43,74057.8,Contractor,Bay of Plenty,671,13
1027,38,44514.41,Salaried,Auckland,632,99
1028,39,87750.79,Salaried,Canterbury,641,10
1029,45,61873.74,Self-employed,Canterbury,627,7
1030,26,39904.71,Salaried,Otago,683,24
1031,35,53884.02,Salaried,Auckland,656,2
1032,18,48639.92,Salaried,Otago,678,1
1033,43,67516.7,Salaried,Manawatu,649,25
1034,46,31859.8,Salaried,Auckland,538,9
1035,32,53465.49,Unemployed,Otago,652,1
1036,57,64724.06,Salaried,Auckland,654,13
1037,23,54987.46,Salaried,Auckland,667,23
1038,20,99322.12,Self-employed,Other,608,18
1039,41,76750.12,Contractor,Wellington,566,5
1040,51,53994.29,Self-employed,Canterbury,694,31
1041,58,59725.25,Contractor,Canterbury,631,45
1042,32,61886.01,Salaried,Auckland,662,41
1043,51,64957.26,Salaried,Waikato,630,18
1044,38,23824.12,Student,Auckland,650,5
1045,36,47302.25,Student,Auckland,619,25
1046,49,27778.08,Salaried,Manawatu,582,80
1047,46,96300.27,Salaried,Other,683,23
1048,19,52713.02,Self-employed,Wellington,608,8
1049,56,49662.06,Salaried,Auckland,661,4
1050,55,81109.78,Unemployed,Wellington,679,104
1051,30,65515.77,Salaried,Otago,609,49
1052,43,32601.53,Self-employed,Auckland,566,14
1053,44,52475.02,Salaried,Auckland,820,13
1054,41,46591.57,Salaried,Otago,613,81
1055,31,24709.92,Salaried,Wellington,694,7
1056,30,39710.69,Salaried,Auckland,786,28
1057,38,49881.57,Salaried,Auckland,705,45
1058,52,51445.18,Student,Otago,629,18
1059,45,27805.69,Salaried,Wellington,645,1
1060,34,90966.77,Salaried,Auckland,592,9
1061,47,51743.48,Salaried,Otago,712,84
1062,18,55099.66,Self-employed,Otago,690,27
1063,52,64879.61,Salaried,Auckland,614,61
1064,18,38000.92,Unemployed,Canterbury,577,29
