loan_id,customer_id,product_type,origination_date,principal_nzd,interest_rate_apr,term_months,channel,status
100390,6091,Auto,2022-09-09,58020.9,0.1174,24,Branch,Active
100391,2724,Personal,2024-04-28,60347.81,0.2144,36,Online,Active
100392,1334,Personal,2024-08-09,53705.95,0.1477,48,Branch,Active
100393,6440,Personal,2022-05-01,67457.29,0.1758,48,Broker,Active
100394,7817,SME,2022-01-24,43793.62,0.0846,36,Branch,Active
100395,7562,Mortgage,2025-07-23,143472.55,0.0687,300,Online,Active
100396,459,SME,2025-11-29,40992.62,0.1893,18,Broker,Active
100397,713,Personal,2022-06-20,19295.51,0.1854,48,Online,Active
100398,7850,Personal,2023-03-25,45620.45,0.1929,12,Broker,Active
100399,3619,Personal,2022-08-02,47432.08,0.1087,24,Branch,Active
100400,7998,Mortgage,2023-02-16,144347.88,0.0906,300,Online,Active
100401,1483,Personal,2025-06-11,63662.67,0.1876,24,Branch,Active
100402,7449,Personal,2023-03-10,23073.2,0.2326,36,Broker,Active
100403,297,SME,2023-05-16,46236.1,0.1512,18,Online,Active
100404,3397,Auto,2022-03-29,44777.88,0.1412,24,Broker,Active
100405,2026,SME,2024-03-24,53392.67,0.162,18,Broker,Active
100406,6344,Personal,2022-03-22,33901.58,0.1336,12,Branch,Active
100407,4453,Personal,2022-08-16,27865.66,0.1175,48,Branch,Active
100408,7179,Personal,2022-07-23,38020.19,0.1637,24,Branch,Active
100409,606,Auto,2023-09-15,34427.69,0.1539,48,Online,Active
100410,1326,Mortgage,2022-02-24,308343.02,0.083,300,Branch,Active
100411,2451,Personal,2022-05-28,46623.66,0.1423,48,Broker,Active
100412,6027,Personal,2025-06-15,19713.54,0.21,24,Branch,Active
100413,5865,Auto,2024-10-24,44822.95,0.0843,36,Online,Active
100414,793,Personal,2025-09-30,44299.06,0.1343,12,Branch,Active
100415,4040,Auto,2025-09-07,55228.93,0.1326,36,Branch,Active
100416,79,Personal,2025-10-18,40040.45,0.0869,24,Online,Active
100417,1833,SME,2023-04-05,95035.42,0.1294,24,Online,Active
100418,3069,Personal,2023-06-15,30297.97,0.1897,24,Partner,Active
100419,6219,Personal,2023-07-24,50307.83,0.2071,12,Partner,Active
100420,7754,Personal,2024-03-25,43958.35,0.2241,24,Online,Active
100421,2940,SME,2025-05-30,100594.61,0.1045,24,Online,Active
100422,433,Auto,2023-01-17,58808.68,0.0933,48,Partner,Active
100423,7544,Personal,2022-12-11,40715.71,0.051,48,Broker,Active
100424,1615,Personal,2025-07-04,31803.35,0.1527,12,Online,Active
100425,6127,Auto,2025-12-28,53174.53,0.1477,60,Broker,Active
100426,4110,Auto,2023-10-20,51087.84,0.1246,36,Online,Active
100427,7880,Personal,2024-10-03,33389.58,0.1513,48,Online,Active
100428,4742,Mortgage,2025-03-20,290490.55,0.0578,180,Online,Active
100429,2631,Personal,2024-04-20,24200.15,0.1832,24,Broker,Active
100430,7118,Auto,2025-07-09,57863.68,0.1105,24,Branch,Active
100431,3850,Auto,2025-12-16,59181.81,0.1266,24,Broker,Active
100432,6070,Personal,2024-04-12,24730.45,0.1355,36,Broker,Active
100433,7195,Mortgage,2025-09-21,257038.21,0.0704,120,Broker,Active
100434,7448,Mortgage,2023-11-05,265561.06,0.067,180,Online,Active
100435,2541,Mortgage,2024-07-30,292535.99,0.0881,240,Branch,Active
100436,7,Personal,2024-02-03,75946.67,0.1777,24,Broker,Active
100437,4290,Personal,2025-04-24,51103.36,0.1307,36,Broker,Active
100438,913,Auto,2023-02-22,26248.38,0.1193,36,Online,Active
100439,1303,SME,2024-06-25,115512.98,0.1591,12,Branch,Active
100440,2082,Mortgage,2024-06-13,233683.21,0.0764,240,Broker,Active
100441,5553,Auto,2025-07-27,38089.47,0.1281,24,Online,Active
100442,4071,Personal,2024-09-20,25234.07,0.0815,24,Branch,Active
100443,6393,Personal,2022-02-04,45212.43,0.1602,36,Broker,Active
100444,7023,Mortgage,2024-12-06,338229.05,0.0785,180,Branch,Active
100445,6246,SME,2022-11-13,47923.2,0.1516,12,Online,Active
100446,33,Personal,2024-06-20,15250.04,0.1346,48,Branch,Active
100447,5669,Mortgage,2022-03-08,320169.2,0.0786,180,Partner,Active
100448,4050,SME,2025-03-30,45277.63,0.217,24,Broker,Active
100449,4607,Auto,2023-01-01,49371.03,0.1306,36,Broker,Active
100450,6633,SME,2022-08-19,49477.72,0.1968,36,Online,Active
100451,3619,Personal,2022-06-04,23518.49,0.1732,12,Online,Active
100452,1222,Personal,2024-06-27,37593.16,0.1802,48,Partner,Active
100453,5274,Personal,2022-06-08,24912.56,0.2102,12,Partner,Active
100454,6567,SME,2024-08-03,67300.29,0.0893,18,Broker,Active
100455,6752,Personal,2022-08-03,28994.94,0.1848,24,Online,Active
100456,5186,Auto,2022-09-09,48624.7,0.1129,24,Broker,Active
100457,2510,Personal,2022-02-10,20194.45,0.1306,12,Online,Active
100458,2863,Auto,2025-07-12,51863.03,0.1403,48,Online,Active
100459,2231,Auto,2023-05-30,36198.7,0.0844,60,Partner,Active
100460,1047,Mortgage,2025-11-16,137141.56,0.0761,240,Online,Active
100461,7421,Personal,2025-09-04,81436.38,0.1776,24,Partner,Active
100462,513,Personal,2024-10-26,28862.55,0.1868,48,Broker,Active
100463,31,Personal,2024-12-09,53295.64,0.2233,24,Broker,Active
100464,1887,Personal,2024-03-18,12088.22,0.1807,24,Online,Active
100465,3678,Personal,2023-04-19,18551.8,0.1868,12,Online,Active
100466,7815,Personal,2024-10-13,57577.27,0.1263,36,Online,Active
100467,3197,Auto,2022-01-23,29293.94,0.1363,24,Online,Active
100468,1240,Personal,2023-05-11,32673.98,0.2044,48,Online,Active
100469,7879,Personal,2023-10-04,21166.85,0.1819,36,Partner,Active
100470,7497,Mortgage,2024-01-20,104704.11,0.0755,240,Broker,Active
100471,3946,Auto,2022-07-29,31309.41,0.1528,24,Partner,Active
100472,2602,Personal,2024-03-12,55593.23,0.1714,36,Online,Active
100473,5970,Personal,2022-06-26,74904.27,0.205,24,Online,Active
100474,3952,Personal,2022-09-22,37722.62,0.1484,24,Broker,Active
100475,4659,Auto,2022-01-23,30904.85,0.1031,48,Online,Active
100476,4351,Mortgage,2024-12-07,75056.39,0.0737,180,Online,Active
100477,2260,Personal,2025-05-12,56630.91,0.1613,48,Broker,Active
100478,2948,Personal,2022-05-28,16370.46,0.1952,36,Online,Active
100479,7604,Personal,2025-09-04,33730.36,0.2151,12,Branch,Active
100480,4581,Mortgage,2022-08-22,386970.29,0.0703,300,Online,Active
100481,5374,Mortgage,2024-06-04,193305.33,0.076,300,Broker,Active
100482,5594,Personal,2022-03-19,13178.05,0.1886,24,Partner,Active
100483,1461,Personal,2025-10-24,54486.88,0.1232,24,Online,Active
100484,858,Mortgage,2022-05-12,292955.15,0.0782,240,Branch,Active
100485,5091,Personal,2023-02-19,41030.24,0.2259,24,Broker,Active
100486,2206,Personal,2025-09-07,28185.66,0.1511,48,Online,Active
100487,3450,Personal,2022-07-30,36272.45,0.2178,24,Branch,Active
100488,4653,Auto,2025-02-16,57836.5,0.1245,36,Branch,Active
100489,4706,Personal,2025-02-11,36956.29,0.1498,24,Online,Active
100490,7376,SME,2024-05-31,79811.15,0.1991,36,Branch,Active
100491,2826,Personal,2024-11-09,67393.2,0.239,36,Online,Active
100492,6702,Personal,2022-02-15,28314.54,0.1336,12,Branch,Active
100493,6706,Auto,2024-01-02,72437.92,0.1046,24,Partner,Active
100494,5235,Personal,2025-12-05,30662.04,0.1562,24,Branch,Active
100495,933,Personal,2025-03-30,30647.01,0.1243,12,Online,Active
100496,7724,Personal,2023-10-19,32866.23,0.2243,24,Broker,Active
100497,6302,Mortgage,2024-02-06,197326.01,0.0728,240,Branch,Active
100498,127,Personal,2023-08-03,21250.49,0.2074,24,Online,Active
100499,2507,Auto,2025-09-26,35078.05,0.1129,36,Branch,Active
100500,2665,Mortgage,2024-05-21,166527.61,0.0749,240,Online,Active
100501,5368,Auto,2025-01-17,34642.07,0.1074,48,Broker,Active
100502,756,Personal,2022-02-17,67800.13,0.1597,48,Online,Active
100503,6637,Personal,2024-06-16,24221.86,0.2026,48,Broker,Active
100504,6616,Personal,2026-01-21,24330.77,0.0792,12,Partner,Active
100505,6836,Personal,2022-07-01,52464.21,0.2786,12,Broker,Active
100506,5139,Personal,2022-02-28,39449.62,0.1868,12,Partner,Active
100507,2527,Personal,2025-06-08,37761.98,0.1253,48,Partner,Active
100508,5791,Mortgage,2022-01-22,264182.44,0.0679,180,Branch,Active
100509,2786,Personal,2022-05-01,31895.67,0.1433,24,Partner,Active
100510,6507,Personal,2022-02-10,47255.59,0.133,48,Broker,Active
100511,845,SME,2024-05-24,67050.55,0.1722,24,Online,Active
100512,4692,Personal,2023-07-09,77929.07,0.2085,12,Broker,Active
100513,7300,Personal,2023-06-02,28017.25,0.1734,12,Partner,Active
100514,3250,Mortgage,2025-01-08,191866.05,0.0695,240,Online,Active
100515,2667,Personal,2023-09-04,36081.06,0.2528,48,Broker,Active
100516,6473,Personal,2022-02-22,24967.82,0.1562,24,Broker,Active
100517,6916,Mortgage,2023-12-31,331596.6,0.0767,240,Partner,Active
100518,7154,Personal,2024-07-11,48439.57,0.1671,12,Online,Active
100519,1933,SME,2023-09-21,54016.87,0.096,24,Online,Active
100520,7668,Personal,2022-03-08,19824.79,0.1724,12,Online,Active
100521,4201,Personal,2022-09-13,39974.9,0.2138,36,Online,Active
100522,1630,Auto,2025-08-12,38084.69,0.1476,36,Online,Active
100523,7713,Personal,2024-03-25,51068.03,0.1686,12,Branch,Active
100524,3900,Personal,2023-09-12,25618.41,0.1351,36,Online,Active
100525,2079,Personal,2023-07-10,32846.89,0.1834,48,Online,Active
100526,7267,Mortgage,2023-10-03,526272.29,0.086,240,Broker,Active
100527,1601,Personal,2022-06-16,26937.7,0.163,48,Broker,Active
100528,5842,Auto,2023-12-25,35264.51,0.1139,48,Broker,Active
100529,1314,Personal,2022-04-01,24824.1,0.1927,48,Online,Active
100530,3829,Personal,2023-03-20,32239.76,0.188,36,Online,Active
100531,3838,Mortgage,2025-01-15,116458.13,0.0779,240,Partner,Active
100532,2156,Personal,2022-09-11,40159.33,0.1003,24,Branch,Active
100533,254,Mortgage,2024-05-02,98064.8,0.0583,240,Partner,Active
100534,6318,Personal,2023-11-09,76690.81,0.1781,12,Branch,Active
100535,6052,Personal,2024-01-08,16704.14,0.1617,36,Branch,Active
100536,2559,Auto,2025-03-13,30314.4,0.0893,48,Online,Active
100537,1618,SME,2024-07-07,48924.41,0.1814,24,Branch,Active
100538,5620,Personal,2023-08-02,18655.27,0.1664,24,Online,Active
100539,932,SME,2022-08-13,30195.49,0.1131,18,Online,Active
100540,740,Auto,2024-10-12,42392.51,0.1125,24,Broker,Active
100541,4376,Mortgage,2024-01-02,171060.09,0.0896,240,Branch,Active
100542,7805,Auto,2024-10-27,76720.86,0.1133,36,Broker,Active
100543,7923,Personal,2023-01-18,36953.12,0.1785,24,Partner,Active
100544,3710,Personal,2022-08-12,68062.52,0.2103,24,Broker,Active
100545,1511,Personal,2024-06-29,15510.0,0.1385,24,Partner,Active
100546,759,Personal,2024-05-19,21204.2,0.2347,36,Branch,Active
100547,2218,Auto,2024-06-05,58858.73,0.1229,36,Branch,Active
100548,90,Mortgage,2024-09-07,262415.12,0.0769,180,Broker,Active
100549,2507,Personal,2022-12-22,82303.14,0.1872,48,Online,Active
100550,7545,Auto,2023-03-31,34338.64,0.1227,60,Partner,Active
100551,2202,Personal,2025-10-06,194573.63,0.153,12,Online,Active
100552,6149,Auto,2025-05-12,28564.62,0.0816,48,Partner,Active
100553,1289,SME,2026-01-17,96603.46,0.1689,36,Broker,Active
100554,4138,Personal,2023-06-30,51844.96,0.1878,36,Broker,Active
100555,3036,Auto,2023-06-14,54414.79,0.1604,36,Broker,Active
100556,3150,Personal,2024-10-09,18203.87,0.2162,12,Online,Active
100557,4868,Auto,2025-07-05,49063.05,0.1454,36,Online,Active
100558,7536,SME,2024-04-13,123480.51,0.1441,12,Broker,Active
100559,2386,Personal,2022-07-28,45413.72,0.1668,24,Partner,Active
100560,2407,Personal,2023-10-07,24675.25,0.1248,48,Online,Active
100561,1558,Personal,2023-10-19,39680.34,0.2694,24,Online,Active
100562,1947,Personal,2023-08-15,24657.68,0.1729,24,Broker,Active
100563,4512,Auto,2022-08-10,59855.64,0.1115,24,Online,Active
100564,5564,Auto,2025-06-20,53095.52,0.1276,48,Online,Active
100565,7372,Mortgage,2024-11-07,186523.18,0.0753,300,Online,Active
100566,4030,Personal,2024-11-12,14737.63,0.2162,24,Online,Active
100567,7241,Mortgage,2025-12-17,240098.7,0.0839,240,Broker,Active
100568,1056,Personal,2024-06-15,30748.85,0.2269,24,Online,Active
100569,2924,Personal,2025-02-04,31667.96,0.143,12,Branch,Active
100570,176,Personal,2024-09-13,39952.84,0.1671,48,Branch,Active
100571,1219,Personal,2023-06-12,32721.68,0.1819,12,Online,Active
100572,4389,Auto,2025-09-15,41811.8,0.1091,24,Branch,Active
100573,3106,Mortgage,2024-03-02,194890.52,0.0859,300,Broker,Active
100574,2531,Personal,2024-04-04,52696.09,0.2469,36,Partner,Active
100575,3123,Personal,2022-03-14,24947.35,0.183,24,Online,Active
100576,5322,Personal,2022-02-12,22030.06,0.161,36,Broker,Active
100577,4354,Personal,2025-07-16,36178.5,0.2159,36,Online,Active
100578,541,Personal,2022-01-30,25471.44,0.2001,24,Online,Active
100579,1137,Personal,2022-12-13,26090.54,0.1686,36,Branch,Active
100580,6686,Mortgage,2023-08-19,109975.47,0.0824,120,Broker,Active
100581,2840,Personal,2023-01-25,12967.5,0.2761,12,Online,Active
100582,2388,Personal,2023-12-18,40404.07,0.1574,24,Broker,Active
100583,133,Personal,2025-07-01,11406.4,0.1313,48,Online,Active
100584,5660,Auto,2025-08-25,46053.55,0.0857,24,Online,Active
100585,753,Personal,2023-10-18,61043.98,0.1837,24,Online,Active
100586,3814,Auto,2022-11-14,37500.87,0.1301,24,Online,Active
100587,2454,Mortgage,2024-11-26,290720.79,0.0448,180,Online,Active
100588,5316,Auto,2025-05-11,36582.89,0.1642,36,Online,Active
100589,171,SME,2024-11-15,83293.74,0.1351,24,Online,Active
100590,1358,Personal,2024-06-20,40231.24,0.1037,12,Online,Active
100591,5973,Personal,2024-04-26,28654.99,0.158,24,Branch,Active
100592,1831,Personal,2025-04-01,43241.2,0.1438,24,Online,Active
100593,7229,SME,2022-01-16,45263.57,0.1436,36,Online,Active
100594,5471,Mortgage,2023-07-08,203420.32,0.0781,240,Online,Active
100595,2620,Personal,2025-07-20,24920.26,0.1989,24,Broker,Active
100596,6703,Personal,2023-05-27,97885.96,0.1716,24,Partner,Active
100597,2833,SME,2025-02-13,72174.32,0.1192,12,Online,Active
100598,2787,Auto,2023-10-04,49438.99,0.1285,36,Broker,Active
100599,6805,Auto,2023-09-14,81415.42,0.1383,24,Broker,Active
100600,2144,Mortgage,2025-06-11,162551.93,0.0846,300,Online,Active
100601,4419,Auto,2026-01-23,72819.12,0.1158,48,Branch,Active
100602,6677,Personal,2025-12-23,36945.13,0.1181,12,Partner,Active
100603,1597,Personal,2022-01-19,33709.44,0.1399,12,Branch,Active
100604,2312,Personal,2025-03-02,20251.34,0.1884,24,Online,Active
100605,824,Personal,2024-10-24,16636.37,0.0523,24,Online,Active
100606,1114,Personal,2022-12-19,27199.44,0.202,12,Partner,Active
100607,4963,Personal,2022-05-05,34787.59,0.1393,48,Branch,Active
100608,4761,Personal,2023-09-21,47718.5,0.2078,36,Partner,Active
100609,7966,Personal,2025-12-27,59905.71,0.1774,24,Online,Active
100610,6052,Personal,2022-09-25,60097.9,0.1673,36,Online,Active
100611,4654,Auto,2022-09-03,18315.01,0.1236,48,Partner,Active
100612,7384,Personal,2024-07-15,16452.93,0.1327,12,Partner,Active
100613,6888,Personal,2023-11-20,38770.73,0.1545,12,Online,Active
100614,3362,Personal,2023-06-08,21087.36,0.1701,24,Broker,Active
100615,5695,Personal,2022-10-30,21883.8,0.1397,36,Broker,Active
100616,7433,Auto,2025-09-02,29232.46,0.1336,48,Online,Active
100617,1569,SME,2023-04-16,65121.38,0.1766,24,Broker,Active
100618,839,Personal,2022-02-28,47555.53,0.209,24,Broker,Active
100619,6548,Mortgage,2025-10-27,199831.6,0.0781,240,Broker,Active
100620,5151,Personal,2022-07-07,27837.4,0.1905,12,Broker,Active
100621,4099,Mortgage,2023-06-30,131029.11,0.0687,180,Partner,Active
100622,3439,Personal,2023-06-23,34050.4,0.1969,12,Branch,Active
100623,2945,Auto,2022-12-19,17682.79,0.1168,48,Branch,Active
100624,3856,Mortgage,2025-03-20,197834.81,0.0585,240,Branch,Active
100625,5546,Personal,2024-06-22,61212.48,0.1499,24,Online,Active
100626,5856,Personal,2024-10-24,46774.21,0.2107,24,Broker,Active
100627,988,Personal,2022-04-05,92322.06,0.1722,24,Partner,Active
100628,5884,Personal,2022-12-08,36798.77,0.2292,36,Online,Active
100629,4648,Personal,2022-07-09,13740.97,0.1478,12,Branch,Active
100630,230,SME,2024-02-21,64911.22,0.144,36,Broker,Active
100631,4289,Auto,2023-09-06,41340.42,0.1269,24,Broker,Active
100632,174,Personal,2025-01-19,36845.83,0.1771,24,Online,Active
100633,4296,SME,2026-01-06,37929.97,0.1292,18,Broker,Active
100634,4607,Personal,2025-12-04,33923.3,0.1314,48,Branch,Active
100635,7630,Personal,2025-05-07,38244.81,0.178,36,Online,Active
100636,3901,Personal,2022-10-05,39774.98,0.1259,48,Broker,Active
100637,2364,Personal,2024-12-14,27957.8,0.1662,36,Partner,Active
100638,2166,Mortgage,2025-08-04,349566.01,0.0508,240,Online,Active
100639,5824,Personal,2024-01-07,58604.4,0.2472,24,Broker,Active
100640,1794,Auto,2022-05-22,49363.83,0.1288,24,Online,Active
100641,1585,Personal,2024-01-31,21639.25,0.1906,36,Online,Active
100642,801,Mortgage,2025-06-15,185735.54,0.0805,240,Online,Active
100643,127,Auto,2024-07-05,64590.48,0.1169,24,Broker,Active
100644,5468,Mortgage,2025-10-12,105697.04,0.0711,240,Online,Active
100645,4427,Personal,2024-01-07,19635.39,0.1044,12,Online,Active
100646,7017,SME,2022-06-15,81088.61,0.1175,18,Partner,Active
100647,5287,Personal,2025-10-03,71726.65,0.1731,12,Online,Active
100648,134,Personal,2024-09-12,35256.69,0.1318,24,Partner,Active
100649,591,SME,2025-04-26,61294.36,0.1468,24,Online,Active
100650,7063,Personal,2022-05-18,43570.31,0.1934,24,Branch,Active
100651,651,Auto,2022-08-13,63659.57,0.11,48,Broker,Active
100652,1591,Personal,2022-11-12,33905.33,0.1803,48,Online,Active
100653,6243,SME,2022-09-19,64364.71,0.1501,36,Partner,Active
100654,2567,Personal,2024-09-21,15304.1,0.1821,24,Partner,Active
100655,6203,Personal,2024-05-01,52046.17,0.1789,24,Branch,Active
100656,4589,SME,2023-08-07,79749.87,0.109,18,Broker,Active
100657,1323,Personal,2023-12-14,53119.67,0.1862,24,Online,Active
100658,56,Mortgage,2023-07-11,206675.21,0.0638,240,Online,Active
100659,6189,Personal,2022-05-06,37224.6,0.1477,24,Branch,Active
100660,2422,Auto,2024-03-19,38393.4,0.1144,36,Broker,Active
100661,6142,Personal,2022-11-04,43635.92,0.1261,36,Broker,Active
100662,4710,Mortgage,2025-07-06,303522.67,0.0867,180,Online,Active
100663,1105,Mortgage,2024-07-25,122181.9,0.0842,120,Branch,Active
100664,4844,Personal,2025-05-02,31613.43,0.1873,24,Online,Active
100665,5772,Personal,2025-12-01,33706.46,0.2185,12,Online,Active
100666,1987,Mortgage,2025-11-16,399862.98,0.0816,300,Online,Active
100667,5762,Personal,2025-04-23,27370.5,0.2191,48,Broker,Active
100668,3333,Personal,2025-03-05,28981.64,0.1431,24,Online,Active
100669,6849,Personal,2023-12-15,36234.32,0.1127,24,Broker,Active
100670,1644,SME,2023-10-08,33886.95,0.2044,36,Broker,Active
100671,6904,Personal,2025-11-29,45621.41,0.0888,24,Online,Active
100672,3981,Personal,2025-04-03,38017.55,0.0802,24,Broker,Active
100673,5864,Auto,2022-02-09,44770.36,0.1162,60,Broker,Active
100674,6895,Personal,2022-11-04,33736.42,0.1735,12,Online,Active
100675,4462,Auto,2023-05-16,41940.41,0.1509,24,Branch,Active
100676,4705,Auto,2023-01-11,42917.63,0.128,60,Partner,Active
100677,2818,Personal,2025-08-20,11097.99,0.1715,24,Branch,Active
100678,935,Personal,2023-11-22,39970.81,0.1454,12,Online,Active
100679,7382,SME,2022-07-09,40141.27,0.1532,36,Branch,Active
100680,1343,Personal,2026-01-27,34164.7,0.2293,36,Partner,Active
100681,7066,Personal,2025-01-24,45349.78,0.1618,36,Online,Active
100682,2336,Personal,2024-06-29,32227.73,0.137,12,Partner,Active
100683,4908,Personal,2025-12-14,34572.84,0.1289,36,Partner,Active
100684,76,Auto,2025-07-29,77276.43,0.1321,48,Online,Active
100685,207,Personal,2022-01-27,55737.91,0.1627,12,Branch,Active
100686,5659,Auto,2024-02-21,30196.53,0.0989,36,Online,Active
100687,6354,Personal,2023-11-16,36496.54,0.1633,36,Online,Active
100688,6258,Personal,2023-08-31,33155.71,0.1703,24,Online,Active
100689,2186,Mortgage,2024-12-09,155483.44,0.0664,240,Branch,Active
100690,2156,Auto,2022-11-26,38876.5,0.0983,48,Broker,Active
100691,4269,Personal,2023-05-11,24694.03,0.1578,36,Branch,Active
100692,848,Mortgage,2023-02-12,245501.94,0.063,240,Branch,Active
100693,6392,Personal,2024-05-26,58383.34,0.2194,12,Online,Active
100694,4319,SME,2025-02-02,59921.0,0.1374,12,Online,Active
100695,3138,Personal,2025-04-17,26261.56,0.2591,36,Partner,Active
100696,6362,Auto,2024-11-30,29752.1,0.1243,48,Online,Active
100697,2260,Mortgage,2024-02-10,123771.39,0.0728,300,Branch,Active
100698,6062,Personal,2023-11-04,19152.23,0.1703,12,Broker,Active
100699,4050,Auto,2023-04-14,33361.83,0.0916,60,Broker,Active
100700,674,Personal,2025-07-13,51207.37,0.1531,48,Broker,Active
100701,4553,SME,2023-05-04,113543.27,0.1578,36,Broker,Active
100702,3132,Personal,2023-10-16,52519.14,0.1252,24,Online,Active
100703,1883,Personal,2023-04-17,28246.36,0.2162,36,Online,Active
100704,3524,Personal,2024-09-25,48408.68,0.1576,24,Branch,Active
